trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
1,2023-06-27 19:27:00+00:00,2023-06-27 19:24:00+00:00,2,2023-06-27 22:00:00+00:00,short,144.038,144.0605,144.24466666666672,143.37966666666668,session_close,-2.2499999999979536,-30.615106153289688,4,196019,6.0,20.666666666670608,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-06-28,153.0,50000.0,49969.38489384671,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37966666666668,143.67953666666668,143.8647966666667,143.07979666666668,142.89453666666665,144.056887763888,144.0193,143.98171223611197,144.07,bearish,68.55345911948707,0.06871428571428899
2,2023-06-27 21:06:00+00:00,2023-06-27 20:57:00+00:00,2,2023-06-27 22:00:00+00:00,short,144.067,144.0605,144.24466666666672,143.37966666666668,session_close,0.6500000000016826,10.290051749118165,4,228060,6.0,17.76666666667097,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-06-28,54.0,49969.38489384671,49979.674945595834,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37966666666668,143.67953666666668,143.8647966666667,143.07979666666668,142.89453666666665,144.08133347545316,144.04715,144.0129665245468,144.09,bearish,67.16417910447286,0.0492142857142913
3,2023-06-30 17:04:00+00:00,2023-06-30 17:02:00+00:00,1,2023-07-02 21:03:00+00:00,long,144.344,144.3955,144.064,144.59400000000002,session_close,5.150000000000432,51.69027774411686,3,144929,7.7678571428572845,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-01,3119.0,49979.674945595834,50031.36522333995,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.59400000000002,144.886612,145.06738800000002,144.30138800000003,144.12061200000002,144.62786025437669,144.47475000000003,144.32163974562337,144.36145280000002,bearish,31.81818181818207,0.1553571428571457
4,2023-08-16 17:16:00+00:00,2023-08-16 17:10:00+00:00,3,2023-08-16 18:07:00+00:00,short,145.93900000000002,146.21900000000002,146.21900000000002,145.5103333333333,sl,-28.000000000000114,-280.88661528255676,5,146682,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-17,51.0,50031.36522333995,49750.47860805739,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.5103333333333,145.80141733333332,145.9812493333333,145.2192493333333,145.03941733333332,145.95495472569763,145.86,145.7650452743024,145.97,bearish,79.56521739130473,0.08792857142856901
5,2023-09-05 17:24:00+00:00,2023-09-05 17:22:00+00:00,1,2023-09-05 17:58:00+00:00,short,147.70000000000002,147.8,147.8,146.33,sl,-9.999999999999432,-279.6562922868582,5,413332,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-09-06,34.0,49750.47860805739,49470.82231577053,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.33,146.511832,146.62416800000003,146.14816800000003,146.035832,147.70171836401988,147.62745,147.55318163598014,147.732,bearish,76.19047619047711,0.11249999999999513
6,2023-09-15 19:14:00+00:00,2023-09-15 19:10:00+00:00,1,2023-09-17 21:03:00+00:00,short,147.842,147.7475,147.822,147.33633333333333,tp1_then_session_close,7.725005171313502,174.39239799473782,4,333571,6.0,12.333333333333485,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-09-16,2989.0,49470.82231577053,49645.214713765265,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.33633333333333,147.54605133333334,147.67561533333333,147.12661533333332,146.99705133333333,147.85312376549018,147.80625,147.75937623450983,147.85711864094938,bearish,65.90909090908738,0.058499999999997145
7,2023-09-19 18:27:00+00:00,2023-09-19 18:23:00+00:00,3,2023-09-19 20:17:00+00:00,short,147.88400000000001,147.864,147.864,147.68166666666664,tp1_then_be_stop,3.999990475510781,56.8162947036889,5,209985,6.0,19.66666666666299,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-09-20,110.0,49645.214713765265,49702.031008468955,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.68166666666664,147.80352466666665,147.87880866666663,147.55980866666664,147.48452466666666,147.89166953911976,147.8385,147.78533046088026,147.922,bearish,71.91011235955074,0.04571428571428474
8,2023-11-07 17:37:00+00:00,2023-11-07 17:33:00+00:00,3,2023-11-07 18:33:00+00:00,short,150.59300000000002,150.5105,150.573,149.83333333333334,tp1_then_trailing_stop,7.125000000000626,199.29270467670918,4,421018,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-11-08,56.0,49702.031008468955,49901.32371314566,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.83333333333334,150.11601333333334,150.29065333333335,149.55065333333334,149.37601333333333,150.58557304174755,150.5075,150.42942695825244,150.5570335068672,bullish,68.8741721854352,0.09235714285714332
9,2023-11-08 17:40:00+00:00,2023-11-08 17:38:00+00:00,1,2023-11-08 22:03:00+00:00,short,150.857,150.95149999999998,151.137,150.34733333333335,session_close,-9.449999999998226,-94.67434904586786,4,151230,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-11-09,263.0,49901.32371314566,49806.649364099794,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.34733333333335,150.63612533333335,150.81454133333335,150.05854133333335,149.88012533333335,150.8733238402893,150.80185,150.73037615971072,150.904,bearish,69.70588235293894,0.07157142857142722
10,2023-11-08 19:56:00+00:00,2023-11-08 19:54:00+00:00,1,2023-11-08 22:03:00+00:00,short,151.024,150.95149999999998,151.004,150.34733333333335,tp1_then_session_close,6.62500000000108,116.7629941228787,5,266056,6.0,15.933333333336464,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-11-09,127.0,49806.649364099794,49923.412358222675,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.34733333333335,150.63612533333335,150.81454133333335,150.05854133333335,149.88012533333335,151.02229483162225,150.95940000000002,150.8965051683778,151.054,bearish,89.3617021276823,0.054071428571430956
11,2024-02-08 19:43:00+00:00,2024-02-08 19:41:00+00:00,1,2024-02-08 22:03:00+00:00,short,149.393,149.3495,149.373,148.021,tp1_then_session_close,5.174998033480723,145.37509403219562,4,419523,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2024-02-09,140.0,49923.412358222675,50068.787452254874,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.021,148.26204199999998,148.410958,147.779958,147.63104199999998,149.3942923672807,149.3183,149.24230763271927,149.35479474624,bullish,69.18918918918546,0.08657142857142779
12,2024-02-27 18:16:00+00:00,2024-02-27 18:10:00+00:00,5,2024-02-27 20:16:00+00:00,long,150.326,150.4945,150.346,150.616,tp1_then_trailing_stop,11.42499999999984,114.81037317004139,5,151204,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2024-02-28,120.0,50068.787452254874,50183.59782542491,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.616,150.82457200000002,150.953428,150.407428,150.27857200000003,150.54425446623023,150.4617,150.3791455337698,150.4316802164959,bearish,23.715415019765075,0.08957142857142587
13,2024-03-27 19:05:00+00:00,2024-03-27 19:01:00+00:00,3,2024-03-27 22:00:00+00:00,long,151.379,151.3005,151.11998733333328,151.59698733333332,session_close,-7.849999999999113,-85.59688500697973,3,164979,6.0,25.901266666670608,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2024-03-28,175.0,50183.59782542491,50098.00094041794,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.4453333333333,151.59698733333332,151.69067933333332,151.2936793333333,151.1999873333333,151.40597666410267,151.38215,151.35832333589732,151.348,bullish,30.48780487805807,0.053285714285708864
14,2024-04-10 20:50:00+00:00,2024-04-10 20:48:00+00:00,1,2024-04-10 21:16:00+00:00,short,153.116,153.096,153.096,151.75633333333334,tp1_then_be_stop,4.000000000000625,112.75711275509173,5,431482,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2024-04-11,26.0,50098.00094041794,50210.75805317303,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.75633333333334,151.89576333333335,151.98190333333335,151.61690333333334,151.53076333333334,153.0793702096778,152.97075,152.86212979032223,153.239,bearish,89.83050847458313,0.09264285714285896
15,2024-05-22 20:43:00+00:00,2024-05-22 20:40:00+00:00,2,2024-05-22 22:00:00+00:00,short,156.768,156.7085,156.748,156.18333333333334,tp1_then_session_close,5.9750000000008185,83.85072635132616,5,219918,6.0,20.133333333336623,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2024-05-23,77.0,50210.75805317303,50294.60877952435,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.18333333333334,156.45302533333336,156.61964133333333,155.91364133333332,155.74702533333334,156.77984091508648,156.71105,156.64225908491352,156.758,bullish,83.33333333332304,0.046928571428572194
16,2024-05-28 17:09:00+00:00,2024-05-28 17:06:00+00:00,1,2024-05-28 22:00:00+00:00,short,156.99800000000002,157.1615,157.2446666666667,156.84666666666666,session_close,-16.349999999997067,-187.32514324433603,5,180063,6.0,24.66666666666697,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2024-05-29,291.0,50294.60877952435,50107.283636280015,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.84666666666666,156.96814266666667,157.04319066666667,156.72519066666666,156.65014266666665,156.9942885549854,156.94045,156.8866114450146,156.97671391999998,bullish,78.08988764045625,0.07278571428571468
17,2024-05-28 17:26:00+00:00,2024-05-28 17:23:00+00:00,2,2024-05-28 22:00:00+00:00,short,157.062,157.1615,157.2446666666667,156.84666666666666,session_close,-9.949999999997772,-154.00383999894746,5,243251,6.0,18.266666666667675,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2024-05-29,274.0,50107.283636280015,49953.279796281066,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.84666666666666,156.96814266666667,157.04319066666667,156.72519066666666,156.65014266666665,157.05495421369747,156.95765,156.86034578630253,157.09447125600002,bearish,80.50847457628099,0.07100000000000202
18,2024-06-14 20:26:00+00:00,2024-06-14 20:24:00+00:00,1,2024-06-16 21:04:00+00:00,short,157.357,157.3725,157.637,156.968,session_close,-1.5500000000002956,-15.553038173762678,4,157911,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2024-06-15,2918.0,49953.279796281066,49937.7267581073,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.968,157.246096,157.417904,156.68990399999998,156.51809599999999,157.35952564743934,157.3098,157.26007435256065,157.3944,bearish,68.94736842104894,0.05221428571428329
19,2024-06-14 20:53:00+00:00,2024-06-14 20:49:00+00:00,1,2024-06-16 21:04:00+00:00,short,157.41,157.3725,157.69,156.968,session_close,3.749999999999432,37.640947433631055,4,157964,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2024-06-15,2891.0,49937.7267581073,49975.367705540935,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.968,157.246096,157.417904,156.68990399999998,156.51809599999999,157.42398565015267,157.3334,157.24281434984735,157.342,bullish,66.05839416058444,0.05307142857142618
20,2025-04-30 18:26:00+00:00,2025-04-30 18:22:00+00:00,2,2025-04-30 19:35:00+00:00,short,142.931,142.8115,142.911,142.34533333333334,tp1_then_trailing_stop,10.364285714287293,104.13128006274897,5,143498,8.778571428571626,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-05-01,69.0,49975.367705540935,50079.498985603685,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.34533333333334,142.64902333333333,142.83664333333334,142.04164333333335,141.85402333333334,142.91848452900444,142.7375,142.55651547099558,142.9544760604095,bearish,74.87684729064097,0.17557142857143251
21,2025-04-30 20:19:00+00:00,2025-04-30 20:15:00+00:00,2,2025-04-30 22:00:00+00:00,short,143.05,143.03,143.03,142.34533333333334,tp1_then_be_stop,3.9999915460219717,66.17468625604798,5,236575,6.0,17.03333333333319,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-05-01,101.0,50079.498985603685,50145.67367185973,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.34533333333334,142.64902333333333,142.83664333333334,142.04164333333335,141.85402333333334,143.04708624614167,142.8595,142.67191375385832,143.091228,bearish,90.8587257617626,0.11842857142857051
22,2025-09-11 19:11:00+00:00,2025-09-11 19:08:00+00:00,1,2025-09-11 20:35:00+00:00,long,147.108,147.12800000000001,147.12800000000001,147.38666666666666,tp1_then_be_stop,4.000000000000625,40.28160264566776,5,148194,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-09-12,84.0,50145.67367185973,50185.9552745054,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.38666666666666,147.59371066666665,147.72162266666666,147.17962266666666,147.05171066666665,147.349609329607,147.23345,147.117290670393,147.15693150769152,bearish,26.234567901236034,0.08614285714285431
23,2025-09-24 18:48:00+00:00,2025-09-24 18:45:00+00:00,2,2025-09-24 22:00:00+00:00,short,148.829,148.8225,148.929,147.66133333333335,session_close,0.6500000000016825,18.350027717630528,4,420138,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-09-25,192.0,50185.9552745054,50204.30530222303,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.66133333333335,147.83972733333334,147.94993933333336,147.48293933333335,147.37272733333333,148.81447127146362,148.7614,148.7083287285364,148.77641559999998,bullish,67.60000000000446,0.053428571428568716
24,2025-10-28 19:15:00+00:00,2025-10-28 19:11:00+00:00,2,2025-10-28 19:39:00+00:00,long,152.054,151.954,151.954,152.894,sl,-9.999999999999432,-282.5848612079811,5,429399,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-10-29,24.0,50204.30530222303,49921.72044101505,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.894,153.158344,153.32165600000002,152.629656,152.466344,152.25560429583263,152.15320000000003,152.05079570416743,152.034,bullish,24.496644295302048,0.11064285714285761
25,2025-10-28 19:26:00+00:00,2025-10-28 19:22:00+00:00,3,2025-10-28 22:00:00+00:00,long,152.00199999999998,152.1265,152.022,152.894,tp1_then_session_close,9.225000000000705,260.3357026086566,5,429252,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-10-29,154.0,49921.72044101505,50182.05614362371,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.894,153.158344,153.32165600000002,152.629656,152.466344,152.26942385419454,152.1447,152.01997614580546,152.04110005782061,bearish,25.67567567567879,0.10342857142857399
26,2025-12-19 17:23:00+00:00,2025-12-19 17:20:00+00:00,2,2025-12-19 18:32:00+00:00,short,157.54600000000002,157.4935,157.526,155.608,tp1_then_trailing_stop,5.817855865944265,164.2840433816133,4,444711,6.385714285714325,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-12-20,69.0,50182.05614362371,50346.34018700533,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.608,155.873108,156.03689200000002,155.342892,155.17910799999999,157.50857664291334,157.4632,157.41782335708666,157.63143271935996,bearish,69.08212560386295,0.1277142857142865
27,2025-12-26 21:47:00+00:00,2025-12-26 21:44:00+00:00,1,2025-12-28 22:04:00+00:00,short,156.559,156.51049999999998,156.73799999999997,155.92999999999998,session_close,4.850000000001842,76.75593969736576,4,247693,6.0,17.899999999997362,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-12-27,2897.0,50346.34018700533,50423.096126702694,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.92999999999998,156.20809599999998,156.37990399999995,155.65190399999997,155.480096,156.58406183862007,156.5242,156.46433816137994,156.6,bearish,66.66666666667132,0.06371428571428746
28,2026-01-08 19:47:00+00:00,2026-01-08 19:44:00+00:00,2,2026-01-08 22:04:00+00:00,short,156.96,156.8535,156.94,156.62033333333335,tp1_then_session_close,8.325013387228392,92.16725402955421,5,173673,6.0,25.633333333334463,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2026-01-09,137.0,50423.096126702694,50515.26338073225,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.62033333333335,156.81744533333335,156.93922133333334,156.42322133333334,156.30144533333336,156.97067871910127,156.8861,156.80152128089873,156.93834169599998,bullish,74.17840375587105,0.06414285714285484
29,2026-01-16 20:15:00+00:00,2026-01-16 20:11:00+00:00,3,2026-01-18 22:04:00+00:00,long,158.077,157.9105,157.836,158.57500000000002,session_close,-16.6499999999985,-196.51598215443053,5,186378,6.0,24.099999999998545,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2026-01-17,2989.0,50515.26338073225,50318.74739857782,TOKYO_MEANREV,tokyo_meanrev,tokyo,158.57500000000002,158.826738,158.98226200000002,158.32326200000003,158.167738,158.21520797334577,158.15455000000003,158.0938920266543,158.12,bearish,24.4791666666642,0.06407142857142796
