trade_id,entry_datetime,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,pnl_usd,usd,position_units,entry_level_name,entry_level_tier,entry_level_price,zone_distance_at_entry_pips,confirmation_signals_present,confluence_count,ib_classification,session_phase_at_entry,rsi_at_entry,vwap_at_entry,mfe_pips,mae_pips,time_to_mfe_minutes,trade_duration_minutes,day_of_week,hour_utc,duration_min,is_win,month,dow,equity_after,drawdown_usd,drawdown_pct
1,2025-06-27 01:30:00+00:00,2025-06-27 01:31:00+00:00,long,144.531031489155,144.5529885590701,144.431031489155,144.601031489155,Trailing_Stop,2.195706991508928,75.94817005847219,75.94817005847219,500000,IB_Low,1,144.52,0.1999999999981128,"C,D",2,wide,Morning_Active,55.04828797190466,144.67754212454213,5.595706991508109,1.904293008493596,1.0,1.0,Friday,1,1.0,True,2025-06,Friday,100075.94817005847,0.0,0.0
2,2025-06-27 01:41:00+00:00,2025-06-27 01:48:00+00:00,long,144.54490937786304,144.44490937786304,144.44490937786304,144.61490937786303,SL_Hit_10,-9.999999999999432,-346.1527319678594,-346.1527319678594,500000,IB_Low,1,144.52,1.5999999999991132,"C,D",2,wide,Morning_Active,55.04828797190466,144.66696732026142,0.8182029599595353,10.784257423412669,1.0,7.0,Friday,1,7.0,False,2025-06,Friday,99729.79543809062,346.1527319678571,0.3458900348159997
3,2025-06-27 01:44:00+00:00,2025-06-27 01:49:00+00:00,long,144.50991153050703,144.40991153050703,144.40991153050703,144.57991153050702,SL_Hit_10,-9.999999999999432,-346.2366223348493,-346.2366223348493,500000,IB_Low,1,144.52,1.9000000000005457,"C,D",2,wide,Morning_Active,55.04828797190466,144.66286031746031,0.0,10.88528941531024,,5.0,Friday,1,5.0,False,2025-06,Friday,99383.55881575576,692.3893543027079,0.6918638963341469
4,2025-06-27 03:46:00+00:00,2025-06-27 03:51:00+00:00,long,144.3792793790811,144.4492793790811,144.27927937908112,144.4492793790811,TP_Hit_7,6.999999999999318,242.2995819047695,242.2995819047695,500000,PTS_Mid,2,144.359,1.300000000000523,"B,C",2,wide,Afternoon_Active,39.721254355400674,144.48417474302497,9.340146023353668,2.5579410422125193,5.0,5.0,Friday,3,5.0,True,2025-06,Friday,99625.85839766053,450.0897723979433,0.4497481968725476
5,2025-06-27 06:02:00+00:00,2025-06-27 06:05:00+00:00,long,144.39705768081106,144.46705768081105,144.29705768081106,144.46705768081105,TP_Hit_7,6.999999999999318,242.269764206913,242.269764206913,500000,PTS_Mid,2,144.359,2.899999999999636,"A,C",2,wide,Afternoon_Active,61.39240506329046,144.48387235996327,7.38639139522661,2.9120857114520504,3.0,3.0,Friday,6,3.0,True,2025-06,Friday,99868.12816186744,207.82000819103268,0.20766229247999266
6,2025-06-30 00:05:00+00:00,2025-06-30 00:08:00+00:00,long,144.52157985227225,144.59157985227225,144.42157985227226,144.59157985227225,TP_Hit_7,6.999999999999318,242.06112164868614,242.06112164868614,500000,PTS_Mid,2,144.49450000000002,1.3499999999993406,"B,C,D",3,unknown,IB_Formation_PTS,41.43835616438518,144.53372222222222,7.075021499264267,4.51891669198119,3.0,3.0,Monday,0,3.0,True,2025-06,Monday,100110.18928351613,0.0,0.0
7,2025-06-30 01:19:00+00:00,2025-06-30 01:24:00+00:00,long,144.51683613800182,144.41683613800183,144.41683613800183,144.58683613800181,SL_Hit_10,-9.999999999999432,-346.22002071987066,-346.22002071987066,500000,PTS_Mid,2,144.49450000000002,1.2499999999988631,"C,D",2,wide,Morning_Active,64.09608091023878,144.58625833333332,0.0,11.464010658559687,,5.0,Monday,1,5.0,False,2025-06,Monday,99763.96926279625,346.22002071987663,0.3458389432661719
8,2025-06-30 01:22:00+00:00,2025-06-30 01:25:00+00:00,long,144.49281220687604,144.39281220687604,144.39281220687604,144.56281220687603,SL_Hit_10,-9.999999999999432,-346.277624459316,-346.277624459316,500000,IB_Low,1,144.476,0.7000000000005002,C,1,wide,Morning_Active,64.09608091023878,144.58274297188754,1.138046275201532,12.26142941972057,1.0,3.0,Monday,1,3.0,False,2025-06,Monday,99417.69163833694,692.4976451791881,0.6917354268684944
9,2025-06-30 02:01:00+00:00,2025-06-30 02:08:00+00:00,long,144.22398162535657,144.12398162535658,144.12398162535658,144.29398162535657,SL_Hit_10,-9.999999999999432,-346.9235267866092,-346.9235267866092,500000,PTS_Low,1,144.178,3.8000000000010914,"B,C",2,wide,Morning_Active,29.577464788731916,144.50404098360656,2.1077064999872164,10.184430215153384,3.0,7.0,Monday,2,7.0,False,2025-06,Monday,99070.76811155034,1039.4211719657906,1.038277101866332
10,2025-06-30 02:05:00+00:00,2025-06-30 02:08:00+00:00,long,144.22592429023234,144.12592429023235,144.12592429023235,144.29592429023234,SL_Hit_10,-9.999999999999432,-346.9188506247501,-346.9188506247501,500000,PTS_Low,1,144.178,3.999999999999204,"B,C",2,wide,Morning_Active,29.577464788731916,144.49489947089947,0.0,10.378696702730394,,3.0,Monday,2,3.0,False,2025-06,Monday,98723.84926092559,1386.3400225905352,1.3848141058492696
11,2025-07-01 00:00:00+00:00,2025-07-01 00:02:00+00:00,long,143.7668893719979,143.6668893719979,143.6668893719979,143.8368893719979,SL_Hit_10,-9.999999999999432,-348.02730273175007,-348.02730273175007,500000,PTS_Low,1,143.782,2.800000000002001,"B,C",2,unknown,IB_Formation_PTS,29.729729729726756,143.758,0.0,15.18571992160389,,2.0,Tuesday,0,2.0,False,2025-07,Tuesday,98375.82195819385,1734.3673253222805,1.7324583418881385
13,2025-07-01 01:03:00+00:00,2025-07-01 01:08:00+00:00,long,143.55600011711402,143.58601479150576,143.45600011711403,143.62600011711402,Trailing_Stop,3.001467439173666,104.51809821213963,104.51809821213963,500000,IB_Low,1,143.555,0.9000000000014552,"B,C,D",3,wide,Morning_Active,19.174434087881096,143.66619791666668,6.401301479442623,2.9994490610619096,3.0,5.0,Tuesday,1,5.0,True,2025-07,Tuesday,98480.34005640598,1629.8492271101422,1.6280552846567327
12,2025-07-01 01:00:00+00:00,2025-07-01 01:20:00+00:00,long,143.59002453718966,143.49002453718967,143.49002453718967,143.66002453718966,SL_Hit_10,-9.999999999999432,-348.4562788337819,-348.4562788337819,500000,IB_Low,1,143.555,2.5000000000005684,"B,C",2,wide,Morning_Active,19.174434087881096,143.6711038251366,2.9988594718787454,11.01224958590592,6.0,20.0,Tuesday,1,20.0,False,2025-07,Tuesday,98131.8837775722,1978.3055059439212,1.9761280246322173
14,2025-07-01 01:09:00+00:00,2025-07-01 01:20:00+00:00,long,143.58698626969357,143.48698626969357,143.48698626969357,143.65698626969356,SL_Hit_10,-9.999999999999432,-348.46365722685647,-348.46365722685647,500000,IB_Low,1,143.555,2.199999999999136,"A,B,C",3,wide,Morning_Active,19.174434087881096,143.66021904761905,2.1020399003845114,10.70842283629645,2.0,11.0,Tuesday,1,11.0,False,2025-07,Tuesday,97783.42012034536,2326.769163170771,2.324208134879524
15,2025-07-01 01:59:00+00:00,2025-07-01 02:07:00+00:00,short,143.78735449276175,143.76648338865775,143.88735449276174,143.71735449276176,Trailing_Stop,2.087110410400328,72.58682139278741,72.58682139278741,500000,IB_High,1,143.814,1.5999999999991132,C,1,wide,Morning_Active,37.37373737373756,143.65840277777778,5.387110410401874,5.722378887125501,8.0,8.0,Tuesday,1,8.0,True,2025-07,Tuesday,97856.00694173815,2254.1823417779815,2.2517012083495773
16,2025-07-01 02:02:00+00:00,2025-07-01 02:07:00+00:00,short,143.78440215746747,143.76648338865775,143.88440215746746,143.71440215746748,Trailing_Stop,1.7918768809721541,62.31900644491669,62.31900644491669,500000,IB_High,1,143.814,2.0999999999986585,C,1,wide,Morning_Active,45.07658643325998,143.66181300813008,5.0918768809737,6.017612416553675,5.0,5.0,Tuesday,2,5.0,True,2025-07,Tuesday,97918.32594818306,2191.863335333066,2.1894507951889093
17,2025-07-01 03:39:00+00:00,2025-07-01 03:58:00+00:00,short,143.79283186302413,143.89283186302413,143.89283186302413,143.72283186302414,SL_Hit_10,-9.999999999999432,-347.48082550487055,-347.48082550487055,500000,IB_High,1,143.814,1.3999999999981583,C,1,wide,Afternoon_Active,51.42857142857235,143.68597272727274,3.1988302585148176,10.769399257358714,9.0,19.0,Tuesday,3,19.0,False,2025-07,Tuesday,97570.84512267819,2539.344160837936,2.5365491554974593
18,2025-07-01 03:42:00+00:00,2025-07-01 03:58:00+00:00,short,143.792938115668,143.892938115668,143.892938115668,143.722938115668,SL_Hit_10,-9.999999999999432,-347.4805689199617,-347.4805689199617,500000,IB_High,1,143.814,1.3999999999981583,C,1,wide,Afternoon_Active,51.42857142857235,143.68744394618832,3.2094555229008392,10.758773992972692,6.0,16.0,Tuesday,3,16.0,False,2025-07,Tuesday,97223.36455375823,2886.824729757893,2.8836472595035136
19,2025-07-02 07:03:00+00:00,2025-07-02 07:17:00+00:00,short,143.89046787407497,143.88103285589116,143.97046787407498,143.84046787407496,Trailing_Stop,0.9435018183808097,28.667613010416808,28.667613010416808,437172,PTS_High,1,143.938,3.8999999999987267,"B,C",2,volatile,Late_Session,69.99999999999702,143.6162507861635,4.143501818381878,6.314173970386605,13.0,14.0,Wednesday,7,14.0,True,2025-07,Wednesday,97252.03216676865,2858.157116747476,2.8550112003614925
21,2025-07-03 01:04:00+00:00,2025-07-03 01:07:00+00:00,short,143.58280951033262,143.68280951033262,143.68280951033262,143.51280951033263,SL_Hit_10,-9.999999999999432,-347.9887411054662,-347.9887411054662,500000,IB_High,1,143.616,2.400000000000091,C,1,normal,Morning_Active,43.62292051756077,143.52807692307692,0.0,11.8491607519843,,3.0,Thursday,1,3.0,False,2025-07,Thursday,96904.04342566319,3206.145857852942,3.202616917218093
20,2025-07-03 01:00:00+00:00,2025-07-03 01:30:00+00:00,short,143.61096143487697,143.54096143487698,143.71096143487696,143.54096143487698,TP_Hit_7,6.999999999999318,243.8328380284378,243.8328380284378,500000,IB_High,1,143.616,0.39999999999906777,C,1,normal,Morning_Active,43.62292051756077,143.524043715847,7.718395577444426,9.033968297549677,30.0,30.0,Thursday,1,30.0,True,2025-07,Thursday,97147.87626369162,2962.3130198245053,2.9590524611187323
22,2025-07-03 01:24:00+00:00,2025-07-03 02:08:00+00:00,long,143.55073470209314,143.62073470209313,143.45073470209314,143.62073470209313,TP_Hit_7,6.999999999999318,243.69740255538812,243.69740255538812,500000,IB_Mid,2,143.531,0.9999999999990905,"B,C,D",3,normal,Morning_Active,42.67631103073981,143.54425098039215,7.858862534024524,7.2426213565194075,44.0,44.0,Thursday,1,44.0,True,2025-07,Thursday,97391.57366624702,2718.6156172691117,2.7156232914212977
23,2025-07-03 01:35:00+00:00,2025-07-03 02:08:00+00:00,long,143.54377188127359,143.61377188127358,143.4437718812736,143.61377188127358,TP_Hit_7,6.999999999999318,243.7092177269135,243.7092177269135,500000,IB_Mid,2,143.531,0.2999999999985903,"A,B,C,D",4,normal,Morning_Active,41.843971631204425,143.54582291666665,8.55514461597977,6.546339274564161,33.0,33.0,Thursday,1,33.0,True,2025-07,Thursday,97635.28288397392,2474.906399542204,2.4721823195570716
24,2025-07-03 02:08:00+00:00,2025-07-03 02:22:00+00:00,short,143.6253233274334,143.7253233274334,143.7253233274334,143.5553233274334,SL_Hit_10,-9.999999999999432,-347.885806359174,-347.885806359174,500000,IB_High,1,143.616,1.6999999999995907,C,1,normal,Morning_Active,49.36479128856833,143.5454056847545,0.0,14.369993286459248,,14.0,Thursday,2,14.0,False,2025-07,Thursday,97287.39707761475,2822.79220590138,2.819685214965599
25,2025-07-04 01:16:00+00:00,2025-07-04 01:27:00+00:00,long,144.5999878861478,144.6699878861478,144.4999878861478,144.6699878861478,TP_Hit_7,6.999999999999318,241.92992970691924,241.92992970691924,500000,IB_Low,1,144.573,1.8000000000000682,"B,C",2,wide,Morning_Active,17.269076305222796,144.65186147186145,10.116316383229673,2.6966905534948182,11.0,11.0,Friday,1,11.0,True,2025-07,Friday,97529.32700732167,2580.862276194457,2.5780215726946136
26,2025-07-04 01:55:00+00:00,2025-07-04 02:26:00+00:00,short,144.75317178903452,144.68317178903453,144.85317178903452,144.68317178903453,TP_Hit_7,6.999999999999318,241.90788442923275,241.90788442923275,500000,IB_High,1,144.784,2.199999999999136,C,1,wide,Morning_Active,30.536912751678955,144.66790229885058,7.126108620337845,4.781861500347873,31.0,31.0,Friday,1,31.0,True,2025-07,Friday,97771.23489175091,2338.954391765219,2.3363799514365167
27,2025-07-04 01:58:00+00:00,2025-07-04 02:27:00+00:00,short,144.75109787893672,144.68109787893673,144.8510978789367,144.68109787893673,TP_Hit_7,6.999999999999318,241.91135202252318,241.91135202252318,500000,IB_High,1,144.784,2.400000000000091,C,1,wide,Morning_Active,30.536912751678955,144.67036974789917,7.115838523318985,4.989252510128495,29.0,29.0,Friday,1,29.0,True,2025-07,Friday,98013.14624377343,2097.043039742697,2.094734866401846
28,2025-07-07 00:33:00+00:00,2025-07-07 00:39:00+00:00,short,144.45099048197196,144.4340677040748,144.55099048197195,144.38099048197196,Trailing_Stop,1.6922777897150354,58.583055113502574,58.583055113502574,500000,PTS_Mid,2,144.4885,2.8499999999979764,"C,D",2,unknown,IB_Formation_PTS,44.463373083472696,144.39048039215686,6.592277789715695,1.7027044932547142,6.0,6.0,Monday,0,6.0,True,2025-07,Monday,98071.72929888693,2038.4599846291967,2.036216292485668
29,2025-07-07 01:14:00+00:00,2025-07-07 01:39:00+00:00,long,144.3089457936347,144.3789457936347,144.2089457936347,144.3789457936347,TP_Hit_7,6.999999999999318,242.41761710895977,242.41761710895977,500000,IB_Low,1,144.297,0.30000000000143245,C,1,wide,Morning_Active,44.81751824817284,144.37825777777778,7.07542864325319,9.380987704997779,25.0,25.0,Monday,1,25.0,True,2025-07,Monday,98314.1469159959,1796.0423675202328,1.794065499600413
30,2025-07-07 01:45:00+00:00,2025-07-07 01:54:00+00:00,short,144.45374812752942,144.55374812752942,144.55374812752942,144.38374812752943,SL_Hit_10,-9.999999999999432,-345.8921034402079,-345.8921034402079,500000,PTS_Mid,2,144.4885,2.6499999999998636,"C,D",2,wide,Morning_Active,43.99999999999925,144.36001572327044,1.1496437451938846,11.456541971855927,2.0,9.0,Monday,1,9.0,False,2025-07,Monday,97968.2548125557,2141.934470960434,2.139576886518902
31,2025-07-07 01:48:00+00:00,2025-07-07 01:54:00+00:00,short,144.4627453680788,144.5627453680788,144.5627453680788,144.3927453680788,SL_Hit_10,-9.999999999999432,-345.8705759404993,-345.8705759404993,500000,PTS_Mid,2,144.4885,1.7499999999984084,"C,D",2,wide,Morning_Active,43.99999999999925,144.3625749235474,0.0,10.556817916918249,,6.0,Monday,1,6.0,False,2025-07,Monday,97622.3842366152,2487.805046900932,2.485066769632577
33,2025-07-07 01:57:00+00:00,2025-07-07 02:21:00+00:00,short,144.5266324809546,144.62663248095458,144.62663248095458,144.4566324809546,SL_Hit_10,-9.999999999999432,-345.71779168391754,-345.71779168391754,500000,IB_High,1,144.508,2.6999999999986812,C,1,wide,Morning_Active,43.99999999999925,144.37480508474576,2.3969756496256878,10.041314537463109,11.0,24.0,Monday,1,24.0,False,2025-07,Monday,97276.66644493128,2833.522838584846,2.830404036656243
32,2025-07-07 01:54:00+00:00,2025-07-07 02:22:00+00:00,short,144.52968645275203,144.62968645275203,144.62968645275203,144.45968645275204,SL_Hit_10,-9.999999999999432,-345.7104915755403,-345.7104915755403,500000,IB_High,1,144.508,3.0000000000001137,C,1,wide,Morning_Active,43.99999999999925,144.37022318840582,2.7023728293698923,11.938332355913417,14.0,28.0,Monday,1,28.0,False,2025-07,Monday,96930.95595335575,3179.2333301603794,3.1757340116066124
34,2025-07-09 01:08:00+00:00,2025-07-09 01:10:00+00:00,short,146.91910366844027,147.01910366844027,147.01910366844027,146.84910366844028,SL_Hit_10,-9.999999999999432,-340.091857128703,-340.091857128703,500000,IB_High,1,146.913,1.5999999999991132,"B,C",2,normal,Morning_Active,73.33333333333478,146.82972463768115,0.0,12.073167679093899,,2.0,Wednesday,1,2.0,False,2025-07,Wednesday,96590.86409622704,3519.3251872890833,3.5154515364287353
35,2025-07-09 01:37:00+00:00,2025-07-09 01:41:00+00:00,long,146.7675619445101,146.8375619445101,146.6675619445101,146.8375619445101,TP_Hit_7,6.999999999999318,238.35862933506814,238.35862933506814,500000,IB_Low,1,146.732,2.600000000001046,C,1,normal,Morning_Active,65.07304116865868,146.8350068027211,8.68416405926098,3.9131724479346985,4.0,4.0,Wednesday,1,4.0,True,2025-07,Wednesday,96829.22272556211,3280.966557954016,3.277355263670699
36,2025-07-09 06:56:00+00:00,2025-07-09 07:11:00+00:00,long,146.84523087798158,146.74523087798158,146.74523087798158,146.91523087798157,SL_Hit_10,-9.999999999999432,-340.7265755816765,-340.7265755816765,500000,IB_Mid,2,146.8225,1.3500000000021828,"B,C",2,normal,Afternoon_Active,28.769841269839816,146.97126938449242,0.0,12.60702896774717,,15.0,Wednesday,6,15.0,False,2025-07,Wednesday,96488.49614998043,3621.693133535693,3.6177068083238866
37,2025-07-09 06:59:00+00:00,2025-07-09 07:17:00+00:00,long,146.81313826605236,146.71313826605237,146.71313826605237,146.88313826605236,SL_Hit_10,-9.999999999999432,-340.8011074599619,-340.8011074599619,500000,IB_Mid,2,146.8225,1.8499999999988859,"B,C",2,normal,Afternoon_Active,28.769841269839816,146.97027063492064,1.5984443790955538,11.89006216766586,10.0,18.0,Wednesday,6,18.0,False,2025-07,Wednesday,96147.69504252047,3962.4942409956566,3.958132802819613
38,2025-07-09 07:17:00+00:00,2025-07-09 07:36:00+00:00,long,146.7227623556243,146.75116547784066,146.64276235562428,146.7727623556243,Trailing_Stop,2.8403122216360543,96.77307203617883,96.77307203617883,500000,IB_Low,1,146.732,1.8000000000000682,"B,C",2,normal,Late_Session,23.692810457514668,146.96298554033487,4.940312221637555,4.855555150612645,19.0,19.0,Wednesday,7,19.0,True,2025-07,Wednesday,96244.46811455664,3865.721168959484,3.8614662469687326
39,2025-07-09 07:20:00+00:00,2025-07-09 07:37:00+00:00,long,146.7327449800322,146.78274498003222,146.6527449800322,146.78274498003222,TP_Hit_5_late,5.000000000001137,170.31974707522056,170.31974707522056,500000,IB_Low,1,146.732,0.8000000000009777,"B,C",2,normal,Late_Session,23.692810457514668,146.96126606198035,5.240971363210178,5.853817591403754,17.0,17.0,Wednesday,7,17.0,True,2025-07,Wednesday,96414.78786163186,3695.401421884264,3.691333967433362
40,2025-07-11 00:35:00+00:00,2025-07-11 00:53:00+00:00,short,146.4304599336682,146.5304599336682,146.5304599336682,146.3604599336682,SL_Hit_10,-9.999999999999432,-341.2259814282388,-341.2259814282388,500000,PTS_High,1,146.466,2.600000000001046,"B,C",2,unknown,IB_Formation_PTS,67.16417910447518,146.3350925925926,1.8918467424242635,12.523537162809362,7.0,18.0,Friday,0,18.0,False,2025-07,Friday,96073.56188020362,4036.6274033125082,4.032184368247087
41,2025-07-11 00:38:00+00:00,2025-07-11 00:53:00+00:00,short,146.45146734220071,146.5514673422007,146.5514673422007,146.38146734220072,SL_Hit_10,-9.999999999999432,-341.1770684168322,-341.1770684168322,500000,PTS_High,1,146.466,0.49999999999954525,"B,C,D",3,unknown,IB_Formation_PTS,67.16417910447518,146.3443418803419,3.9925875956754453,10.42279630955818,4.0,15.0,Friday,0,15.0,False,2025-07,Friday,95732.38481178679,4377.804471729338,4.372985909886972
42,2025-07-15 01:56:00+00:00,2025-07-15 02:19:00+00:00,short,147.76500580645936,147.69500580645936,147.86500580645935,147.69500580645936,TP_Hit_7,6.999999999999318,236.97483749627156,236.97483749627156,500000,IB_High,1,147.798,2.400000000000091,C,1,wide,Morning_Active,50.09140767824282,147.680452991453,8.344950427400022,6.607056238220821,23.0,23.0,Tuesday,1,23.0,True,2025-07,Tuesday,95969.35964928305,4140.829634233072,4.136271905855731
43,2025-07-15 01:59:00+00:00,2025-07-15 02:19:00+00:00,short,147.76898122902244,147.69898122902245,147.86898122902244,147.69898122902245,TP_Hit_7,6.999999999999318,236.96845915088264,236.96845915088264,500000,IB_High,1,147.798,2.000000000001023,C,1,wide,Morning_Active,50.09140767824282,147.68302777777777,8.742492683708747,6.209513981912096,20.0,20.0,Tuesday,1,20.0,True,2025-07,Tuesday,96206.32810843394,3903.8611750821874,3.8995642731493527
44,2025-07-15 05:26:00+00:00,2025-07-15 06:25:00+00:00,long,147.60143081735455,147.62469437669503,147.50143081735456,147.67143081735455,Trailing_Stop,2.326355934047797,78.79291279383168,78.79291279383168,500000,IB_Low,1,147.564,3.0000000000001137,"B,C",2,wide,Afternoon_Active,37.26315789473794,147.66551681957185,5.526355934046023,5.683812270527255,59.0,59.0,Tuesday,5,59.0,True,2025-07,Tuesday,96285.12102122777,3825.0682622883614,3.820858086139077
45,2025-07-15 05:29:00+00:00,2025-07-15 06:25:00+00:00,long,147.59445192579207,147.62469437669503,147.49445192579208,147.66445192579206,Trailing_Stop,3.0242450902960627,102.43018971402827,102.43018971402827,500000,IB_Low,1,147.564,2.2999999999996135,"B,C",2,wide,Afternoon_Active,37.26315789473794,147.66477676767676,6.224245090294289,4.9859231142789895,56.0,56.0,Tuesday,5,56.0,True,2025-07,Tuesday,96387.55121094179,3722.6380725743365,3.7185406392866507
46,2025-07-15 07:05:00+00:00,2025-07-15 07:21:00+00:00,short,147.76803247299316,147.71803247299314,147.84803247299317,147.71803247299314,TP_Hit_5_late,5.000000000001137,169.24135517832843,169.24135517832843,500000,IB_High,1,147.798,2.199999999999136,"B,C",2,wide,Late_Session,63.4502923976622,147.65934428794992,6.900210512915805,3.0016602855283736,16.0,16.0,Tuesday,7,16.0,True,2025-07,Tuesday,96556.79256612012,3553.396717396012,3.549485564683778
47,2025-07-15 07:09:00+00:00,2025-07-15 07:21:00+00:00,short,147.76998126989724,147.71998126989723,147.84998126989726,147.71998126989723,TP_Hit_5_late,5.000000000001137,169.23912246054593,169.23912246054593,500000,IB_High,1,147.798,2.000000000001023,"B,C",2,wide,Late_Session,63.4502923976622,147.66021162790696,7.095090203324617,2.8067805951195623,12.0,12.0,Tuesday,7,12.0,True,2025-07,Tuesday,96726.03168858067,3384.157594935459,3.3804327203411706
49,2025-07-18 00:04:00+00:00,2025-07-18 00:09:00+00:00,long,148.38257083401334,148.45257083401333,148.28257083401334,148.45257083401333,TP_Hit_7,6.999999999999318,235.7655364495542,235.7655364495542,500000,PTS_Mid,2,148.39600000000002,2.7000000000015234,"B,C",2,unknown,IB_Formation_PTS,34.907597535937654,148.38373333333334,8.388276323410082,5.412764278892723,5.0,5.0,Friday,0,5.0,True,2025-07,Friday,96961.79722503023,3148.3920584859006,3.144926686303156
48,2025-07-18 00:01:00+00:00,2025-07-18 00:10:00+00:00,long,148.40960153106337,148.47960153106337,148.30960153106338,148.47960153106337,TP_Hit_7,6.999999999999318,235.72261535652257,235.72261535652257,500000,PTS_Mid,2,148.39600000000002,2.8421709430404007e-12,"B,C",2,unknown,IB_Formation_PTS,34.907597535937654,148.42333333333335,7.2852579720319,9.11813701105757,9.0,9.0,Friday,0,9.0,True,2025-07,Friday,97197.51984038675,2912.6694431293727,2.9094635261157826
51,2025-07-18 03:35:00+00:00,2025-07-18 04:04:00+00:00,short,148.6062487136342,148.70624871363418,148.70624871363418,148.5362487136342,SL_Hit_10,-9.999999999999432,-336.2333488506115,-336.2333488506115,500000,IB_High,1,148.625,1.2000000000000455,"A,C",2,wide,Afternoon_Active,58.73388042203925,148.4987561728395,0.9444572835008103,10.08139243878361,2.0,29.0,Friday,3,29.0,False,2025-07,Friday,96861.28649153614,3248.9027919799846,3.2453267896427205
50,2025-07-18 03:32:00+00:00,2025-07-18 04:07:00+00:00,short,148.60733051948185,148.70733051948184,148.70733051948184,148.53733051948186,SL_Hit_10,-9.999999999999432,-336.2309028433993,-336.2309028433993,500000,IB_High,1,148.625,1.099999999999568,"A,C",2,wide,Afternoon_Active,58.73388042203925,148.4971111111111,1.0526378682669701,10.37028126083328,5.0,35.0,Friday,3,35.0,False,2025-07,Friday,96525.05558869275,3585.13369482338,3.581187609854713
